Filename,File_ID,Spectral Centroid,Spectral Bandwidth,Energy,Zero Crossing Rate,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,LogMel_1,LogMel_2,LogMel_3,LogMel_4,LogMel_5,LogMel_6,LogMel_7,LogMel_8,LogMel_9,LogMel_10,LogMel_11,LogMel_12,LogMel_13,LogMel_14,LogMel_15,LogMel_16,LogMel_17,LogMel_18,LogMel_19,LogMel_20,LogMel_21,LogMel_22,LogMel_23,LogMel_24,LogMel_25,LogMel_26,LogMel_27,LogMel_28,LogMel_29,LogMel_30,LogMel_31,LogMel_32,LogMel_33,LogMel_34,LogMel_35,LogMel_36,LogMel_37,LogMel_38,LogMel_39,LogMel_40,LogMel_41,LogMel_42,LogMel_43,LogMel_44,LogMel_45,LogMel_46,LogMel_47,LogMel_48,LogMel_49,LogMel_50,LogMel_51,LogMel_52,LogMel_53,LogMel_54,LogMel_55,LogMel_56,LogMel_57,LogMel_58,LogMel_59,LogMel_60,LogMel_61,LogMel_62,LogMel_63,LogMel_64,LogMel_65,LogMel_66,LogMel_67,LogMel_68,LogMel_69,LogMel_70,LogMel_71,LogMel_72,LogMel_73,LogMel_74,LogMel_75,LogMel_76,LogMel_77,LogMel_78,LogMel_79,LogMel_80,LogMel_81,LogMel_82,LogMel_83,LogMel_84,LogMel_85,LogMel_86,LogMel_87,LogMel_88,LogMel_89,LogMel_90,LogMel_91,LogMel_92,LogMel_93,LogMel_94,LogMel_95,LogMel_96,LogMel_97,LogMel_98,LogMel_99,LogMel_100,LogMel_101,LogMel_102,LogMel_103,LogMel_104,LogMel_105,LogMel_106,LogMel_107,LogMel_108,LogMel_109,LogMel_110,LogMel_111,LogMel_112,LogMel_113,LogMel_114,LogMel_115,LogMel_116,LogMel_117,LogMel_118,LogMel_119,LogMel_120,LogMel_121,LogMel_122,LogMel_123,LogMel_124,LogMel_125,LogMel_126,LogMel_127,LogMel_128,SpectralContrast_1,SpectralContrast_2,SpectralContrast_3,SpectralContrast_4,SpectralContrast_5,SpectralContrast_6,SpectralContrast_7,gender
HW1_Q1a_810199569_male.mp3,810199569,1137.6701474691515,820.1668451478442,0.049736235,0.10367860765656033,-351.15274,92.759926,-55.12315,5.4822974,-27.074492,-45.14805,-26.639503,-37.162224,-25.173342,-19.785429,-20.869295,-14.747405,-9.11961,-48.950268,-48.948784,-48.927742,-48.65749,-47.865738,-46.486717,-43.618755,-36.352493,-25.617878,-20.458847,-19.120935,-15.191763,-8.848006,-6.433686,-7.570986,-9.890718,-9.602442,-9.084566,-10.091442,-13.338573,-14.667899,-13.8651285,-13.125099,-14.103339,-16.773666,-18.959658,-19.271513,-19.150656,-19.941324,-21.354794,-22.625885,-22.232464,-22.43641,-23.147076,-22.88894,-22.199678,-21.528988,-22.076632,-22.87644,-23.571896,-23.981787,-24.894697,-26.34952,-26.826681,-27.823864,-27.945406,-27.195242,-27.015394,-26.771957,-27.094997,-27.142563,-26.454,-26.490807,-27.071796,-26.560392,-25.717207,-24.68541,-24.092531,-24.546465,-25.274923,-25.408438,-25.000792,-24.780436,-24.888838,-25.08138,-25.893393,-26.807665,-27.960453,-27.94804,-27.07486,-26.488398,-26.511484,-26.729843,-27.02232,-26.840042,-26.988205,-27.178915,-26.954996,-26.69176,-26.28659,-25.649698,-25.533632,-25.93978,-26.986729,-28.52983,-30.047508,-31.441887,-32.805515,-33.04171,-32.676193,-32.406933,-32.444805,-33.049313,-34.147266,-34.99009,-36.073795,-37.844574,-39.29022,-40.396088,-41.427345,-42.7472,-44.172695,-45.483868,-46.309574,-46.69634,-47.105846,-47.468098,-47.814167,-48.11243,-48.307148,-48.473724,-48.60093,-48.700356,-48.759304,-48.81001,-48.868813,-48.89699,-48.9298,-48.94026,-48.948566,-48.954075,-48.954117,-48.955746,-48.955803,-48.955833,-48.955833,-48.955833,-48.955833,23.26280958664131,23.74435943635414,22.267182423900316,18.527689779204447,20.81452947861582,46.76993283834404,20.532448364237556,male
HW1_Q4_810100269_male.mp3,810100269,1226.5906589385063,768.2685192788292,0.03955547,0.12078350252954871,-365.11313,85.07032,-63.26893,-2.5393863,-20.942934,-39.110077,-30.940735,-39.543407,-21.235758,-13.1796,-6.448024,0.03593975,-1.5669236,-49.28824,-49.28824,-49.28824,-49.28408,-47.598354,-44.635475,-42.386982,-39.61081,-33.279144,-27.05439,-25.100489,-24.88897,-22.88271,-17.914284,-14.719634,-15.800541,-15.863264,-14.248841,-12.934055,-11.992804,-11.499168,-12.789524,-14.789227,-14.915248,-13.756432,-15.638613,-18.217678,-19.660107,-20.055323,-20.884228,-23.77379,-26.607555,-27.174181,-29.240835,-30.522894,-28.905968,-28.065088,-27.777985,-28.249765,-27.739344,-26.066872,-25.129955,-24.959612,-25.356531,-25.208494,-26.172512,-26.162725,-25.355577,-25.17505,-24.799723,-25.178635,-26.136091,-25.926619,-25.139679,-25.076029,-24.524412,-23.106295,-23.130075,-23.701574,-23.39158,-23.969051,-23.53895,-23.055645,-24.27744,-24.711178,-24.988136,-25.583206,-26.654762,-27.37177,-27.774876,-27.008488,-28.465857,-28.815094,-29.427292,-28.755825,-28.150002,-27.901968,-27.316568,-27.319927,-26.7553,-26.419575,-26.918495,-28.975657,-30.861368,-32.59592,-34.716507,-35.077118,-35.532722,-36.387516,-35.69248,-35.56954,-34.88575,-33.62853,-33.84341,-34.41255,-36.75876,-38.862213,-38.791412,-39.839302,-41.411312,-44.15591,-45.101643,-45.684803,-47.07164,-48.107594,-48.473373,-48.572975,-48.64983,-48.693264,-48.757175,-49.008976,-49.12397,-49.198635,-49.244694,-49.26748,-49.236458,-49.249603,-49.266933,-49.287125,-49.283802,-49.288055,-49.28824,-49.28824,-49.28824,-49.28824,-49.28824,-49.28824,-49.28824,26.710303967156865,21.47619263604258,22.930724571146868,20.140606774170248,23.14054610214441,47.857469989729644,21.5152624654721,male
HW1_Q2_810101540_male.mp3,810101540,1095.1297097335882,865.4985502691885,0.0691374,0.09462051829917015,-289.92474,107.98677,-56.978153,-18.964796,-41.654816,-36.67207,-30.331224,-53.150375,-22.423082,-13.429918,-13.952427,-5.2165513,-7.7617536,-44.511024,-44.511024,-44.510986,-44.510117,-44.499718,-43.60146,-40.616833,-35.91528,-28.970446,-19.316109,-12.98034,-10.018068,-7.575133,-5.994653,-3.604721,-2.790803,-3.6117132,-4.0158143,-3.8107402,-2.3450112,-1.0234073,-1.2061098,-2.6573973,-3.7866492,-5.798083,-7.2990394,-9.174063,-9.510654,-8.057733,-11.216307,-13.392271,-14.018235,-12.092247,-13.352771,-16.08301,-16.435955,-16.21269,-15.7785225,-16.357704,-16.24014,-15.968766,-16.224983,-16.7215,-17.146152,-17.072838,-17.116966,-16.200293,-15.6528635,-16.484455,-16.439611,-16.005426,-16.151436,-15.676024,-15.094627,-14.392295,-14.656378,-15.04894,-15.445103,-16.467373,-17.848904,-19.322157,-20.851944,-21.463722,-22.28327,-22.952152,-22.14364,-23.53039,-23.881077,-24.41164,-25.0935,-25.746569,-26.716797,-27.812183,-28.672964,-28.976824,-28.788864,-28.532001,-27.852613,-27.311161,-26.535015,-25.535473,-24.861856,-24.72959,-25.154327,-26.325657,-27.326021,-27.978096,-28.431232,-29.052042,-29.417278,-29.419275,-29.129326,-28.49938,-27.829529,-27.820086,-28.396708,-29.572334,-30.909916,-32.63265,-35.062588,-37.996464,-40.613403,-42.191143,-43.05918,-43.60709,-43.97729,-44.208923,-44.33318,-44.394,-44.441193,-44.468624,-44.49249,-44.501606,-44.507137,-44.50987,-44.51065,-44.511024,-44.510834,-44.510815,-44.511024,-44.511024,-44.511024,-44.511024,-44.511024,-44.511024,-44.511024,-44.511024,-44.511024,26.11852247325094,23.316960900471436,20.45805348877144,17.287690237467753,17.59078007483773,48.7818066193305,21.111758749129528,male
HW1_Q4_810103263_male.mp3,810103263,937.822013664649,709.2610156333692,0.06397052,0.08705760942820659,-335.52264,97.816154,-32.83315,-15.410863,-25.27992,-51.73448,-43.638466,-30.681635,-14.280517,-6.975073,-9.520558,-9.119629,-1.8226646,-43.823597,-43.823597,-43.823597,-43.81994,-43.80901,-43.353718,-38.27103,-34.499443,-30.760044,-26.307848,-21.218338,-15.109104,-11.363346,-10.028766,-9.490542,-9.378105,-8.975717,-6.563323,-5.558903,-7.174211,-8.665046,-6.796923,-6.8200245,-8.076026,-9.437465,-9.742533,-8.980559,-9.584617,-11.27412,-12.108678,-14.019225,-14.867155,-16.05378,-17.37654,-18.708593,-20.373558,-21.917494,-22.61058,-23.880419,-25.684402,-25.881811,-27.338554,-28.012474,-27.50678,-25.627413,-26.893044,-27.83307,-27.126402,-26.985697,-28.070421,-27.690516,-27.839617,-27.498507,-27.111326,-25.56907,-24.599417,-24.778917,-23.985697,-23.175941,-23.47698,-23.09233,-23.172123,-23.466642,-23.686459,-24.066832,-24.309622,-24.840475,-25.336931,-25.837011,-26.379232,-27.206476,-28.142227,-29.266834,-29.616575,-29.914568,-30.243267,-30.631346,-30.992558,-31.521412,-31.45591,-30.822233,-30.632153,-30.227703,-29.83661,-30.318695,-31.936064,-34.200085,-35.8415,-36.912487,-37.501514,-38.505493,-39.519794,-39.578636,-39.225235,-39.270008,-39.450386,-39.45945,-39.19166,-39.332695,-40.188145,-41.04122,-41.91408,-42.625362,-43.112267,-43.419044,-43.65011,-43.7473,-43.78362,-43.80876,-43.820404,-43.822067,-43.82283,-43.823574,-43.823597,-43.823597,-43.823597,-43.823597,-43.823597,-43.823597,-43.823597,-43.823597,-43.823597,-43.823597,-43.823597,-43.823597,-43.823597,-43.823597,-43.823597,26.607572555797436,23.478990389825018,22.225385429697372,19.231906628257097,21.778730092088217,48.46392567760849,21.01539379073781,male
HW1_Q3_810103092_male.mp3,810103092,1212.50739164612,808.6409508041446,0.040639013,0.12612206832704037,-352.57175,85.534294,-48.737637,-6.3230014,-26.85495,-48.936848,-29.49081,-35.96477,-20.676804,-7.1779923,-11.958092,-3.8042629,0.23377809,-46.148254,-46.14792,-46.147465,-46.143944,-46.0915,-45.941586,-41.18429,-37.60178,-37.565857,-32.472443,-25.651625,-21.811174,-19.810953,-15.479093,-11.385991,-9.517007,-10.226378,-10.571844,-9.703084,-7.9925733,-7.5875473,-11.741271,-13.060536,-13.358105,-14.410571,-16.65556,-16.320019,-16.926697,-17.662853,-18.480368,-19.146688,-19.546675,-21.41284,-23.05153,-23.70126,-23.577745,-24.183475,-25.082598,-24.726452,-24.21925,-25.857197,-27.252048,-26.781097,-25.99965,-26.200504,-28.01327,-28.800066,-28.715578,-26.952866,-27.016754,-27.411873,-25.900469,-27.270014,-25.324484,-25.38979,-25.167683,-24.025246,-25.737238,-26.286558,-26.551182,-23.536203,-23.187906,-25.806026,-26.18337,-27.481249,-27.622908,-28.102707,-27.939035,-27.064526,-27.322142,-26.032833,-28.20839,-27.021595,-27.412317,-29.948015,-30.409458,-30.693214,-29.070747,-28.098524,-28.362843,-27.003666,-27.419256,-27.72252,-28.977457,-29.950384,-30.627628,-31.770739,-32.204697,-33.167732,-32.235447,-32.722908,-34.009518,-34.79876,-35.483868,-35.469875,-37.351334,-39.582603,-41.45326,-42.89357,-43.79413,-44.518917,-45.06183,-45.39964,-45.684063,-45.868046,-45.993065,-46.06073,-46.110443,-46.138096,-46.147057,-46.148254,-46.148254,-46.148254,-46.148254,-46.148254,-46.148254,-46.148254,-46.148254,-46.148254,-46.148254,-46.148254,-46.148254,-46.148254,-46.148254,-46.148254,-46.148254,-46.148254,-46.148254,28.066199639280807,25.62327989375025,21.254945997846256,18.276819189923398,19.419451359560906,54.97450572375905,19.444268891478185,male
HW1_intro_810101413_male.mp3,810101413,1098.6861381733825,721.6748352822673,0.05592767,0.11091520216701903,-354.5831,116.12426,-56.546223,-23.04895,-18.043468,-37.423664,-35.029533,-43.950912,-25.903946,-9.154105,-18.261276,-19.472904,-10.23877,-49.395916,-49.382416,-49.37515,-49.23774,-46.81972,-46.319813,-42.71821,-35.679493,-24.90607,-17.559193,-17.463642,-17.533125,-14.186211,-8.512646,-5.121764,-6.1411815,-7.881781,-9.241347,-6.9441843,-5.884042,-8.380786,-12.6402025,-16.364902,-15.394517,-14.537956,-15.569767,-18.504683,-18.679815,-16.505922,-15.753983,-17.72726,-18.941101,-15.219147,-13.089309,-16.215183,-21.228388,-24.18245,-24.640621,-22.259418,-22.989798,-26.434164,-25.6903,-24.315266,-25.046156,-25.093977,-24.316755,-23.69175,-21.180742,-19.809334,-20.635002,-19.946184,-19.922754,-20.590818,-21.217163,-20.517904,-19.757412,-20.177082,-19.470587,-18.721352,-20.364956,-20.70613,-19.613611,-19.762112,-20.844505,-21.210526,-23.893251,-26.323957,-29.489153,-32.37064,-35.421005,-34.823284,-32.20047,-29.920307,-30.80786,-32.21974,-31.874674,-30.934114,-30.493334,-30.615019,-30.419413,-31.139614,-31.23362,-31.845291,-32.72763,-36.066387,-38.657574,-40.47265,-38.462406,-36.698452,-36.07112,-36.37673,-36.036007,-36.634476,-40.87215,-44.13463,-45.526775,-46.09807,-45.30408,-45.919968,-46.624493,-47.02346,-47.40978,-47.822582,-48.352077,-48.80682,-49.28491,-49.22205,-49.128452,-49.33422,-49.393326,-49.37107,-49.315746,-49.389973,-49.3922,-49.34423,-49.39306,-49.398182,-49.39924,-49.39948,-49.39948,-49.39948,-49.39948,-49.39948,-49.39948,-49.39948,-49.39948,-49.39948,-49.39948,24.83461979352981,23.63955808228379,21.83997989531582,19.39924534717201,23.252671615127664,46.237464498724115,20.9709592265724,male
HW1_Q1_810600097_female.mp3,810600097,1195.0951618847453,862.7208158544559,0.047549125,0.11401776805152394,-325.75537,82.885414,-45.913662,-1.1844091,-30.902203,-52.40736,-23.81839,-26.222567,-18.928925,-7.8839107,-8.210022,-5.19797,-2.2104394,-43.746098,-43.746098,-43.746075,-43.737026,-43.734653,-43.7172,-41.77196,-32.31681,-25.244892,-21.892506,-19.0407,-17.42599,-17.396204,-17.902973,-16.190926,-13.152315,-10.762418,-10.059073,-10.213666,-10.966096,-10.9374695,-10.708207,-10.528814,-9.726317,-9.645218,-10.543599,-12.004975,-13.332157,-14.442886,-15.505499,-16.428268,-16.807726,-17.172329,-18.165754,-19.215393,-20.262568,-21.746477,-22.79089,-23.497692,-24.07976,-24.293098,-24.181673,-23.723217,-23.463022,-24.367998,-24.729376,-24.947681,-25.291948,-25.605606,-26.398962,-26.692335,-26.540743,-26.24185,-26.193008,-26.046513,-26.125227,-25.86808,-26.336742,-26.67087,-26.401339,-26.218859,-25.750942,-25.328556,-25.19766,-24.944925,-24.599302,-24.623383,-24.542614,-24.495441,-24.522537,-24.608875,-24.888882,-25.234972,-25.403887,-25.38171,-25.314703,-25.124662,-24.751787,-24.480892,-24.14918,-24.070522,-23.98165,-24.000391,-24.342281,-24.992823,-25.835594,-26.86275,-28.19361,-29.516512,-30.77111,-32.02968,-33.229042,-34.27452,-34.865158,-35.422005,-35.896782,-36.38397,-36.958347,-37.744625,-38.797817,-39.74266,-40.827736,-41.813324,-42.583233,-43.13351,-43.4219,-43.540985,-43.606678,-43.651196,-43.684086,-43.70596,-43.722137,-43.731583,-43.740143,-43.74253,-43.744675,-43.745125,-43.745472,-43.74582,-43.746098,-43.746098,-43.746098,-43.746098,-43.746098,-43.746098,-43.746098,-43.746098,-43.746098,26.12949586707656,22.298507513117986,23.06418981017198,20.240810389224386,20.77106712791466,48.58176296138592,21.963931681263006,female
HW1_Q6_810100269_male.mp3,810100269,1335.6212113325078,785.7616699601239,0.028123397,0.13283101179749032,-372.4851,74.6558,-61.86697,1.1117004,-12.734881,-35.751842,-27.823248,-38.123695,-23.477465,-8.254385,-6.1435056,-7.2399626,-2.5843468,-48.38432,-48.38432,-48.38418,-48.37686,-47.77987,-44.791004,-42.752968,-39.854343,-34.67298,-29.250805,-25.999397,-24.482265,-21.676493,-18.684286,-17.642172,-17.957136,-18.045591,-17.241102,-15.870705,-14.852644,-14.158673,-14.302311,-15.540365,-17.242271,-19.01254,-21.697874,-24.032248,-24.833988,-25.703125,-26.355244,-27.333176,-28.22827,-29.329464,-28.566288,-27.075481,-27.388525,-29.846996,-30.926554,-30.117392,-29.553915,-30.192062,-30.603975,-30.11773,-28.709196,-28.33546,-29.034729,-28.111958,-27.543879,-26.521618,-26.065516,-25.333483,-24.772736,-24.12928,-23.785854,-23.662716,-23.88447,-23.737747,-23.51795,-23.472689,-23.028664,-23.907898,-23.492516,-24.1522,-25.107897,-25.671297,-25.651949,-25.662512,-27.027834,-27.905678,-28.608133,-29.70576,-30.018272,-29.40917,-30.397243,-30.034992,-28.898674,-27.10185,-26.004702,-25.093441,-24.961866,-25.462955,-26.228165,-28.384716,-30.326078,-32.17569,-32.78691,-33.64663,-33.941128,-34.651146,-35.283916,-35.398403,-36.25172,-37.193104,-37.96815,-37.845463,-38.389416,-38.695568,-39.239975,-40.38338,-42.68559,-43.775883,-44.723526,-46.101482,-46.58237,-46.984455,-47.22214,-47.643047,-47.926987,-48.015285,-48.137375,-48.1887,-48.269623,-48.33305,-48.359394,-48.358032,-48.347084,-48.36815,-48.377014,-48.379482,-48.38145,-48.38379,-48.382477,-48.38398,-48.38432,-48.38432,-48.38432,-48.38432,-48.38432,25.870735265257604,21.118381351024897,22.420157933594908,19.558862634407735,22.311671707361675,46.21882622059673,21.068983617261974,male
HW1_Q1_810100261_male.mp3.mp3,810100261,1418.2439706572004,855.7078528950929,0.024961952,0.14101031576478346,-408.48343,61.677666,-42.145844,6.3669667,-21.468624,-45.98475,-26.900434,-29.820738,-19.753717,-2.3797886,-0.33234167,-6.037414,0.8359517,-48.5023,-48.5023,-48.502205,-48.5023,-48.14587,-47.022232,-46.1816,-45.010193,-42.76167,-38.977234,-32.712654,-27.507772,-24.992876,-24.2874,-21.851643,-18.482632,-17.963644,-20.521666,-22.394138,-21.540024,-18.797863,-17.640308,-18.747507,-20.868265,-21.181633,-20.521408,-20.525429,-21.688984,-24.26288,-27.192926,-28.790722,-29.014023,-30.724535,-32.44415,-33.07016,-33.19884,-33.963093,-34.672012,-34.65057,-34.570366,-34.947952,-34.97755,-34.39001,-34.315575,-34.586212,-34.960552,-34.92301,-34.851032,-34.70557,-35.74188,-36.51415,-35.42976,-34.307487,-32.86385,-31.25125,-30.998055,-31.042137,-30.079582,-29.845148,-29.832912,-29.75419,-31.070173,-31.643938,-32.090023,-33.388565,-34.74326,-35.75955,-34.943123,-33.266655,-32.040257,-31.469736,-31.45604,-32.014965,-32.318996,-31.89373,-31.0957,-30.861221,-30.304237,-29.875828,-29.5559,-29.82424,-30.149263,-29.950073,-29.162432,-29.556946,-30.728006,-33.01927,-35.47666,-37.63198,-39.947063,-40.934834,-40.753513,-40.545074,-40.211063,-40.113853,-40.67391,-41.531334,-41.83821,-41.902905,-42.445145,-43.744267,-45.316353,-46.369385,-47.091923,-47.68972,-47.88793,-48.028015,-48.206543,-48.33545,-48.42275,-48.46774,-48.487846,-48.49603,-48.497353,-48.498455,-48.5018,-48.5023,-48.5023,-48.50226,-48.5023,-48.5023,-48.5023,-48.5023,-48.5023,-48.5023,-48.5023,-48.5023,-48.5023,26.508245750157137,25.113325263290353,25.415415601402753,20.52702615382139,23.937205956072997,50.89816921969585,21.82072556074021,male
HW1_Q1_810103158_male.mp3,810103158,1105.5748860086712,805.266227020827,0.063885175,0.09809367681683119,-318.76035,109.979164,-64.34679,-10.231,-36.205067,-49.005653,-28.282827,-47.46309,-28.53307,-14.668273,-15.686387,-7.616189,-8.689121,-47.95463,-47.953213,-47.951954,-47.909725,-47.787434,-47.062828,-41.970203,-33.898167,-30.386282,-26.34225,-18.277674,-10.634115,-7.6987,-6.8951507,-4.3054843,-1.202021,-2.6121633,-5.421395,-6.2966046,-6.553675,-6.0508876,-6.7752814,-7.373894,-7.317856,-7.4496093,-9.390012,-10.5700035,-10.762696,-12.494561,-14.266673,-15.7565155,-16.06212,-16.228134,-16.975075,-18.100744,-18.745163,-18.424295,-18.603529,-19.03677,-19.34182,-19.71409,-19.90643,-20.22257,-19.933292,-19.804848,-20.15874,-20.063473,-20.001549,-19.84513,-19.681906,-19.58172,-19.25226,-19.219702,-19.726583,-19.510628,-19.508883,-20.03409,-20.453987,-20.385012,-20.631084,-21.266893,-22.055899,-22.73899,-23.356932,-23.31772,-22.98312,-23.96861,-25.768688,-26.299973,-26.30923,-26.1726,-26.738533,-26.721281,-26.456959,-26.335976,-26.22253,-25.732788,-25.352028,-24.664034,-23.744234,-23.363728,-23.108341,-24.04345,-25.695604,-27.258402,-28.971233,-30.42458,-31.621578,-32.473206,-32.292835,-31.98706,-31.223585,-30.003616,-29.465467,-29.7587,-31.468819,-34.828186,-38.53513,-41.72611,-43.533623,-44.897995,-45.626972,-46.186573,-46.698013,-47.07295,-47.33423,-47.568626,-47.747173,-47.837673,-47.87994,-47.889652,-47.914158,-47.938282,-47.94705,-47.948994,-47.950428,-47.953876,-47.954464,-47.954914,-47.954914,-47.954914,-47.954914,-47.954914,-47.954914,-47.954914,-47.954914,-47.954914,-47.954914,25.989854846553307,25.044236431266782,20.77402169245515,17.445863752217445,19.428371964262816,49.37364908689305,20.15353498622766,male
HW1_Q4_810101575_male.mp3,810101575,1338.182809571065,952.9177876759942,0.05436548,0.11380691253457925,-278.45688,103.28794,-84.34137,3.5450299,-37.201805,-50.637505,-24.995674,-46.242294,-24.40811,-18.515581,-20.09522,-8.003694,-9.990428,-47.031227,-47.030926,-47.031025,-47.013702,-46.869022,-45.984436,-40.48664,-30.376219,-24.286278,-19.740627,-14.735718,-8.431075,-5.059229,-5.3999996,-4.9178057,-3.956903,-3.5187602,-4.025515,-4.0122185,-3.5255613,-3.6068423,-5.3499002,-6.343586,-6.649448,-8.32733,-10.56821,-12.28407,-11.195524,-6.779393,-10.595065,-14.09344,-14.0107355,-12.177275,-13.215179,-15.535957,-15.533728,-15.45131,-16.13241,-16.828165,-16.739048,-16.43947,-15.778388,-16.104933,-16.212585,-16.175623,-16.390581,-16.37354,-16.764605,-17.090265,-17.199451,-16.849192,-17.000849,-16.833815,-16.6192,-16.624992,-16.369268,-16.054981,-15.988763,-16.393045,-16.455372,-16.389378,-16.397907,-16.236074,-16.059404,-16.627888,-16.897251,-17.661972,-17.924593,-18.242998,-18.558113,-18.770845,-18.909872,-19.13546,-19.41316,-19.54372,-19.23074,-18.796103,-18.445452,-17.905764,-17.360842,-17.31271,-17.404705,-17.924406,-19.0247,-20.26893,-21.5355,-22.544182,-23.214941,-23.719755,-23.967066,-24.075294,-24.198029,-24.597538,-25.26694,-26.214449,-27.494553,-29.072699,-31.005114,-33.50442,-36.35401,-39.22099,-41.661358,-43.48234,-44.518776,-45.052383,-45.427994,-45.784096,-46.01771,-46.177155,-46.333736,-46.48844,-46.62659,-46.755745,-46.845577,-46.91895,-46.97311,-46.9938,-47.0178,-47.027763,-47.029907,-47.031227,-47.031227,-47.031227,-47.031227,-47.031227,-47.031227,-47.031227,-47.031227,27.209232928674567,21.15514314381136,19.760540866971148,16.05206983283076,17.561676800784788,48.57201195893961,19.92161622841977,male
HW1_Q6_810100222_female.mp3,810100222,1117.7322355533872,778.8441256990751,0.045014158,0.10850933298691966,-364.38745,88.53994,-37.117237,-4.696642,-25.183393,-47.070496,-35.797314,-29.40322,-15.006537,-15.775224,-13.052039,-0.6068016,-3.6599314,-46.740486,-46.74006,-46.738983,-46.697384,-46.67671,-46.602104,-44.794117,-34.956276,-26.104397,-21.883307,-20.487068,-17.48972,-15.950884,-17.795933,-16.87269,-14.210869,-11.558395,-10.534793,-11.177589,-11.698298,-12.409898,-12.993577,-13.199518,-13.863795,-13.1240225,-12.573545,-13.699026,-15.469565,-17.604284,-19.691366,-21.0882,-22.19015,-22.786348,-23.454742,-23.81025,-24.050598,-25.240097,-26.562605,-27.297127,-27.822132,-27.913467,-28.30256,-28.423346,-28.359364,-28.32564,-28.780474,-29.07578,-29.125587,-29.324532,-29.494055,-29.580338,-29.925888,-30.284729,-30.19787,-29.796314,-29.566225,-29.412144,-29.155691,-29.221981,-28.936691,-28.555141,-28.0709,-27.770983,-27.618523,-27.430506,-27.259869,-26.911144,-26.10595,-25.345055,-25.092253,-25.547455,-26.381155,-27.536901,-28.66765,-29.84845,-31.166834,-32.277782,-33.189922,-33.750053,-33.9436,-34.063786,-34.010147,-33.756485,-33.30139,-33.22775,-33.242794,-33.47062,-34.03433,-34.52813,-35.329647,-36.165863,-36.89668,-37.637207,-38.114975,-38.543816,-39.084255,-39.633522,-40.23773,-41.050224,-42.081127,-43.063934,-43.90084,-44.520065,-45.041878,-45.44855,-45.849373,-46.093063,-46.266106,-46.382217,-46.473244,-46.538754,-46.603455,-46.654034,-46.69497,-46.716053,-46.725853,-46.7339,-46.737625,-46.73976,-46.740448,-46.74071,-46.74071,-46.74071,-46.74071,-46.74071,-46.74071,-46.74071,-46.74071,23.919129260108274,22.928063109706926,23.95657915253528,21.45670895773342,23.86826251781086,46.4039269685361,22.03677902989437,female
HW1-intro-810801075-male.mp3,810801075,1323.8786768165296,908.0887770335494,0.06153547,0.1267139668367347,-271.30252,119.34744,-113.61547,4.661846,-55.862267,-49.428333,-25.678497,-50.643257,-23.57973,-27.189114,-16.589724,-11.765533,-14.982234,-53.335335,-53.32788,-53.232292,-52.554066,-47.70759,-47.068542,-43.723827,-36.77297,-24.10859,-12.760113,-10.730995,-11.721752,-10.026659,-6.006476,-1.9075369,-1.4573117,-4.203372,-5.246281,-3.2166107,-1.0155727,-1.0033221,-3.4047084,-5.4572086,-6.607091,-6.2025065,-6.0364127,-6.3263564,-7.6384625,-8.018116,-8.011724,-8.784215,-9.811064,-9.372142,-10.660866,-11.411041,-10.703359,-10.967801,-12.32344,-12.702369,-12.309079,-11.200716,-10.724505,-10.97809,-11.303399,-12.048072,-12.269465,-12.044135,-11.652347,-12.097783,-12.82432,-14.181117,-14.151572,-13.471777,-13.160168,-13.233401,-12.989841,-13.06207,-12.746229,-13.203472,-13.65729,-13.971122,-14.334253,-14.780117,-15.461873,-15.5008745,-15.37723,-15.774706,-16.01853,-16.527842,-16.786118,-17.124535,-17.832382,-17.405626,-17.301315,-16.804764,-15.809079,-15.334172,-14.625564,-14.374148,-14.796347,-15.481787,-15.823191,-16.008406,-16.65286,-17.866354,-19.022045,-20.272953,-21.016094,-22.332197,-23.299824,-24.215618,-24.85513,-25.146835,-24.458147,-23.717924,-24.220015,-25.303164,-26.512856,-28.067007,-30.485163,-33.192127,-37.160286,-41.68354,-44.11965,-46.933594,-49.54749,-50.624702,-50.541927,-50.53168,-50.905647,-51.553535,-52.205517,-52.34553,-52.516502,-52.889668,-53.183758,-53.293995,-53.318153,-53.3131,-53.321373,-53.335335,-53.335335,-53.335335,-53.335335,-53.335335,-53.335335,-53.335335,-53.335335,24.581129265300245,23.674711379949564,18.057378896142225,16.204780986413013,16.91060837651398,45.589462844354046,21.37385845318569,male
